year,make,model,price,mileage,color,url,body_type
2016,Chevrolet,Malibu,"$15,991",70535,blue,https://www.carpages.ca/used-cars/manitoba/winnipeg/2016-chevrolet-malibu-13297655/,Sedan
2026,Hyundai,Sonata,"$39,286",50,white,https://www.carpages.ca/new-cars/british-columbia/surrey/2026-hyundai-sonata-13297550/,Sedan
2015,Chevrolet,Volt,"$8,995",142656,black,https://www.carpages.ca/used-cars/ontario/london/2015-chevrolet-volt-13297331/,Sedan
2012,Hyundai,Sonata,"$7,495",138991,gray,https://www.carpages.ca/used-cars/ontario/london/2012-hyundai-sonata-13297298/,Sedan
2026,Hyundai,Elantra,"$35,798",26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-hybrid-13297211/,Sedan
2026,Hyundai,Sonata,"$40,823",26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-sonata-13297205/,Sedan
2026,Hyundai,Elantra,"$36,048",26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-hybrid-13297196/,Sedan
2026,Hyundai,Elantra,"$36,048",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-hybrid-13297193/,Sedan
2026,Hyundai,Elantra,"$31,548",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297190/,Sedan
2026,Hyundai,Elantra,"$29,348",26,red,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297187/,Sedan
2026,Hyundai,Elantra,"$29,348",26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297184/,Sedan
2026,Hyundai,Elantra,"$29,348",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297181/,Sedan
2026,Hyundai,Elantra,"$29,348",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-elantra-13297178/,Sedan
2020,Tesla,Model,"$30,000",67260,white,https://www.carpages.ca/used-cars/alberta/calgary/2020-tesla-model-3-13297157/,Sedan
2007,Toyota,Camry,"$1,500",219978,silver,https://www.carpages.ca/used-cars/alberta/calgary/2007-toyota-camry-13297148/,Sedan
2008,Mercury,Grand,"$11,999",106845,black,https://www.carpages.ca/used-cars/ontario/toronto/2008-mercury-grand-marquis-13297127/,Sedan
2010,Toyota,Corolla,"$10,998",146036,gold,https://www.carpages.ca/used-cars/british-columbia/langley/2010-toyota-corolla-13297118/,Sedan
2012,Honda,Civic,"$10,998",160611,gray,https://www.carpages.ca/used-cars/british-columbia/langley/2012-honda-civic-13297097/,Sedan
2017,Hyundai,Elantra,"$14,500",82618,blue,https://www.carpages.ca/used-cars/alberta/edmonton/2017-hyundai-elantra-13297085/,Sedan
2015,Hyundai,Elantra,"$7,499",192523,black,https://www.carpages.ca/used-cars/ontario/cobourg/2015-hyundai-elantra-13297082/,Sedan
2014,Ford,Focus,"$7,999",102060,silver,https://www.carpages.ca/used-cars/ontario/cobourg/2014-ford-focus-13297079/,Sedan
2014,Mazda,MAZDA3,"$9,900",173000,white,https://www.carpages.ca/used-cars/ontario/toronto/2014-mazda-mazda3-13297076/,Sedan
2016,Honda,Civic,"$15,490",122100,black,https://www.carpages.ca/used-cars/ontario/scarborough/2016-honda-civic-13297058/,Sedan
2015,Hyundai,Elantra,"$7,499",192523,black,https://www.carpages.ca/used-cars/ontario/cobourg/2015-hyundai-elantra-13297049/,Sedan
2014,Ford,Focus,"$7,999",102060,silver,https://www.carpages.ca/used-cars/ontario/cobourg/2014-ford-focus-13297046/,Sedan
2020,Subaru,WRX,"$27,995",122881,gray,https://www.carpages.ca/used-cars/ontario/newmarket/2020-subaru-wrx-13296998/,Sedan
2020,Toyota,Corolla,"$21,998",65190,blue,https://www.carpages.ca/used-cars/ontario/ottawa/2020-toyota-corolla-13296770/,Sedan
2018,Kia,Stinger,"$25,995",124000,black,https://www.carpages.ca/used-cars/ontario/oakville/2018-kia-stinger-13296725/,Sedan
