year,make,model,price,mileage,color,url,body_type
2026,Cadillac,OPTIQ,"$68,261",7,Other,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-cadillac-optiq-13295508/,hybrid
2026,Ford,Escape,"$45,494",0,gray,https://www.carpages.ca/new-cars/manitoba/elie/2026-ford-escape-13295351/,hybrid
2026,Ford,F-150,"$90,495",0,avalanche,https://www.carpages.ca/new-cars/british-columbia/sechelt/2026-ford-f-150-13295294/,hybrid
2026,Hyundai,PALISADE,"$77,536",25,white,https://www.carpages.ca/new-cars/ontario/nepean/2026-hyundai-palisade-13295234/,hybrid
2026,Hyundai,Santa,"$62,336",25,white,https://www.carpages.ca/new-cars/ontario/nepean/2026-hyundai-santa-fe-hybrid-13295225/,hybrid
2022,Porsche,Cayenne,"$72,898",69223,blue,https://www.carpages.ca/used-cars/ontario/vaughan/2022-porsche-cayenne-13294946/,hybrid
2022,Ford,F-150,"$39,988",111300,black,https://www.carpages.ca/used-cars/ontario/brampton/2022-ford-f-150-13294610/,hybrid
2023,Hyundai,Tucson,"$37,991",29318,silver,https://www.carpages.ca/used-cars/manitoba/winnipeg/2023-hyundai-tucson-hybrid-13294340/,hybrid
2026,Hyundai,Santa,"$61,648",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-santa-fe-hybrid-13294337/,hybrid
2026,Hyundai,PALISADE,"$70,448",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-palisade-13294334/,hybrid
2026,Hyundai,IONIQ,"$58,718",26,gray,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-ioniq-5-13294331/,hybrid
2026,Hyundai,Tucson,"$52,248",26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294328/,hybrid
2026,Hyundai,Tucson,"$48,498",26,red,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294325/,hybrid
2026,Hyundai,Tucson,"$48,498",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294322/,hybrid
2026,Hyundai,Tucson,"$48,498",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294319/,hybrid
2026,Hyundai,Tucson,"$48,498",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294316/,hybrid
2026,Hyundai,Tucson,"$48,498",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294313/,hybrid
2026,Hyundai,PALISADE,"$70,448",26,robust,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-palisade-13294304/,hybrid
2026,Hyundai,Tucson,"$48,248",26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294298/,hybrid
2026,Hyundai,Tucson,"$48,248",26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294295/,hybrid
2026,Hyundai,Tucson,"$48,248",26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294292/,hybrid
2026,Hyundai,Tucson,"$48,248",26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294289/,hybrid
2026,Hyundai,Tucson,"$48,248",26,white,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294286/,hybrid
2026,Hyundai,Tucson,"$48,498",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-hyundai-tucson-hybrid-13294283/,hybrid
2022,Hyundai,Elantra,"$22,991",50798,electric,https://www.carpages.ca/used-cars/manitoba/winnipeg/2022-hyundai-elantra-hybrid-13294235/,hybrid
2026,Kia,NIRO,"$51,880.72",26,black,https://www.carpages.ca/new-cars/manitoba/winnipeg/2026-kia-niro-13294232/,hybrid
2025,Ford,Mustang,"$48,012",0,gray,https://www.carpages.ca/new-cars/ontario/harriston-walkerton-wingham/2025-ford-mustang-mach-e-13293632/,hybrid
2018,Lexus,NX,"$27,850",131039,blue,https://www.carpages.ca/used-cars/ontario/oakville/2018-lexus-nx-13293227/,hybrid
2022,Jeep,Wrangler,"$43,998",70595,gray,https://www.carpages.ca/used-cars/british-columbia/surrey/2022-jeep-wrangler-13293224/,hybrid
2026,Ford,Escape,"$45,844",50,black,https://www.carpages.ca/new-cars/ontario/etobicoke/2026-ford-escape-13293152/,hybrid
2021,Toyota,RAV4,"$37,989",110426,white,https://www.carpages.ca/used-cars/ontario/cambridge/2021-toyota-rav4-13293086/,hybrid
2025,Toyota,Camry,"$51,099",16050,white,https://www.carpages.ca/used-cars/saskatchewan/regina/2025-toyota-camry-13292996/,hybrid
2025,GMC,HUMMER,"$99,988",12866,black,https://www.carpages.ca/used-cars/ontario/brantford/2025-gmc-hummer-ev-suv-13292957/,hybrid
2026,Honda,CR-V,"$53,600",0,blue,https://www.carpages.ca/new-cars/newfoundland-and-labrador/corner-brook/2026-honda-cr-v-hybrid-13292603/,hybrid
2017,Hyundai,IONIQ,"$6,900",276030,gray,https://www.carpages.ca/used-cars/ontario/cobourg/2017-hyundai-ioniq-13292543/,hybrid
2023,Tesla,Model,"$45,945",29211,white,https://www.carpages.ca/used-cars/ontario/cambridge/2023-tesla-model-y-13292504/,hybrid
