year,make,model,price,mileage,color,url,body_type
1995,Mercedes-Benz,SL-Class,"$19,800",92000,black,https://www.carpages.ca/used-cars/manitoba/headingley/1995-mercedes-benz-sl-class-13009963/,Convertible
2026,Chevrolet,Corvette,"$188,908",9,white,https://www.carpages.ca/new-cars/alberta/calgary/2026-chevrolet-corvette-13006393/,Convertible
2020,Jeep,Wrangler,"$39,999",88542,white,https://www.carpages.ca/used-cars/saskatchewan/saskatoon/2020-jeep-wrangler-13005685/,Convertible
2022,Ford,Bronco,"$43,901",55767,blue,https://www.carpages.ca/used-cars/saskatchewan/regina/2022-ford-bronco-13005673/,Convertible
2024,Ford,Mustang,"$38,588",60600,black,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2024-ford-mustang-13002679/,Convertible
2015,BMW,4,"$22,985",123780,gray,https://www.carpages.ca/used-cars/ontario/north-york/2015-bmw-4-series-13002544/,Convertible
2014,Maserati,GranTurismo,"$58,888",74328,Other,https://www.carpages.ca/used-cars/ontario/mississauga/2014-maserati-granturismo-13001263/,Convertible
2018,Porsche,Boxster,"$57,978",73571,black,https://www.carpages.ca/used-cars/quebec/saint-hubert/2018-porsche-boxster-13000870/,Convertible
2017,Volkswagen,Beetle,"$21,495",128000,black,https://www.carpages.ca/used-cars/ontario/burlington/2017-volkswagen-beetle-12999118/,Convertible
2007,Pontiac,Solstice,"$16,900",61500,silver,https://www.carpages.ca/used-cars/ontario/vaughan/2007-pontiac-solstice-12997048/,Convertible
2020,Ford,Mustang,"$25,880",70096,black,https://www.carpages.ca/used-cars/ontario/mississauga/2020-ford-mustang-12994864/,Convertible
2025,Jeep,Wrangler,"$77,035",4,black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2025-jeep-wrangler-12991066/,Convertible
2013,Mercedes-Benz,E-Class,"$23,780",66296,gray,https://www.carpages.ca/used-cars/british-columbia/surrey/2013-mercedes-benz-e-class-12990292/,Convertible
2017,Land,Rover,"$29,987",43469,white,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2017-land-rover-evoque-12987019/,Convertible
2015,BMW,2,"$21,979",62520,blue,https://www.carpages.ca/used-cars/quebec/saint-hubert/2015-bmw-2-series-12985294/,Convertible
2003,Mercedes-Benz,SL-Class,"$11,999",200328,black,https://www.carpages.ca/used-cars/ontario/oakville/2003-mercedes-benz-sl-class-12983557/,Convertible
2023,Ferrari,Portofino,"$339,900",5273,rosso,https://www.carpages.ca/used-cars/ontario/markham/2023-ferrari-portofino-12982789/,Convertible
2025,Ford,Mustang,"$74,987",388,white,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2025-ford-mustang-12981913/,Convertible
2006,Chevrolet,Corvette,"$29,995",79439,black,https://www.carpages.ca/used-cars/ontario/orillia/2006-chevrolet-corvette-12980320/,Convertible
2018,BMW,4,"$26,495",89189,silver,https://www.carpages.ca/used-cars/ontario/scarborough/2018-bmw-4-series-12979255/,Convertible
2017,Chevrolet,Camaro,"$44,900",39389,blue,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2017-chevrolet-camaro-12977503/,Convertible
2025,Chevrolet,Corvette,"$184,074",4,yellow,https://www.carpages.ca/new-cars/alberta/calgary/2025-chevrolet-corvette-12977389/,Convertible
2011,BMW,1,"$18,995",93000,black,https://www.carpages.ca/used-cars/ontario/kitchener/2011-bmw-1-series-12974929/,Convertible
2011,BMW,1,"$18,995",93000,black,https://www.carpages.ca/used-cars/ontario/ancaster/2011-bmw-1-series-12974914/,Convertible
2014,BMW,428i,"$27,995",65486,white,https://www.carpages.ca/used-cars/alberta/calgary/2014-bmw-428i-12973933/,Convertible
2018,BMW,4,"$29,990",85538,black,https://www.carpages.ca/used-cars/ontario/north-york/2018-bmw-4-series-12968393/,Convertible
2025,Jeep,Wrangler,"$75,865",20,mojito,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2025-jeep-wrangler-12966941/,Convertible
2019,Audi,S5,"$44,995",60860,black,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2019-audi-s5-12966341/,Convertible
2006,Ford,Mustang,"$26,999",39615,white,https://www.carpages.ca/used-cars/ontario/paris/2006-ford-mustang-12964580/,Convertible
2008,BMW,M3,"$41,139",92848,black,https://www.carpages.ca/used-cars/british-columbia/langley-city/2008-bmw-m3-12959648/,Convertible
2023,Jeep,Wrangler,"$36,998",35000,gray,https://www.carpages.ca/used-cars/ontario/guelph/2023-jeep-wrangler-12958502/,Convertible
2003,Porsche,Boxster,"$24,900",99130,blue,https://www.carpages.ca/used-cars/ontario/vaughan/2003-porsche-boxster-12957390/,Convertible
2017,Porsche,911,"$106,900",81307,gray,https://www.carpages.ca/used-cars/ontario/vaughan/2017-porsche-911-12957384/,Convertible
2009,Mercedes-Benz,SL-Class,"$43,900",105966,silver,https://www.carpages.ca/used-cars/ontario/vaughan/2009-mercedes-benz-sl-class-12957323/,Convertible
